deviceId,hour,lat,lon,sensorId,value
11285389402,16,23.842382,120.594013,pm2_5,25.56068
11285389402,17,23.842382,120.594013,pm2_5,28.09225
11285389402,18,23.842382,120.594013,pm2_5,65.1666
11285389402,19,23.842382,120.594013,pm2_5,37.54583
11285389402,20,23.842382,120.594013,pm2_5,38.7671
11285389402,21,23.842382,120.594013,pm2_5,30.54739
11285389402,22,23.842382,120.594013,pm2_5,28.71396
11285389402,23,23.842382,120.594013,pm2_5,24.77114
12075727454,0,23.860427,120.589483,pm2_5,26.38
12075727454,1,23.860427,120.589483,pm2_5,25.72
12075727454,2,23.860427,120.589483,pm2_5,40.38
12075727454,3,23.860427,120.589483,pm2_5,38.1
12075727454,4,23.860427,120.589483,pm2_5,22.08
12075727454,5,23.860427,120.589483,pm2_5,23.98
12075727454,6,23.860427,120.589483,pm2_5,25.07
12075727454,7,23.860427,120.589483,pm2_5,21.42
12075727454,8,23.860427,120.589483,pm2_5,100.17
12075727454,9,23.860427,120.589483,pm2_5,25.2
12075727454,10,23.860427,120.589483,pm2_5,23.63
12075727454,11,23.860427,120.589483,pm2_5,23.87
12075727454,12,23.860427,120.589483,pm2_5,44.76
12075727454,13,23.860427,120.589483,pm2_5,32.69
12075727454,14,23.860427,120.589483,pm2_5,28.16
12075727454,15,23.860427,120.589483,pm2_5,27.16
12075727454,16,23.860427,120.589483,pm2_5,30.05
12075727454,17,23.860427,120.589483,pm2_5,26.96
12075727454,18,23.860427,120.589483,pm2_5,30.51
12075727454,19,23.860427,120.589483,pm2_5,28.59
12075727454,20,23.860427,120.589483,pm2_5,38.54
12075727454,21,23.860427,120.589483,pm2_5,33.03
12075727454,22,23.860427,120.589483,pm2_5,34.21
12075727454,23,23.860427,120.589483,pm2_5,35.43
12076021564,0,23.873807,120.587206,pm2_5,29.43
12076021564,1,23.873807,120.587206,pm2_5,28.85
12076021564,2,23.873807,120.587206,pm2_5,27.79
12076021564,3,23.873807,120.587206,pm2_5,26.48
12076021564,4,23.873807,120.587206,pm2_5,26.77
12076021564,5,23.873807,120.587206,pm2_5,34.44
12076021564,6,23.873807,120.587206,pm2_5,30.89
12076021564,7,23.873807,120.587206,pm2_5,27.75
12076021564,8,23.873807,120.587206,pm2_5,48.63
12076021564,9,23.873807,120.587206,pm2_5,30.54
12076021564,10,23.873807,120.587206,pm2_5,33.69
12076021564,11,23.873807,120.587206,pm2_5,42.03
12076021564,12,23.873807,120.587206,pm2_5,48.75
12076021564,13,23.873807,120.587206,pm2_5,41.93
12076021564,14,23.873807,120.587206,pm2_5,39.8
12076021564,15,23.873807,120.587206,pm2_5,28.8
12076021564,16,23.873807,120.587206,pm2_5,33.14
12076021564,17,23.873807,120.587206,pm2_5,47.6
12076021564,18,23.873807,120.587206,pm2_5,33.5
12076021564,19,23.873807,120.587206,pm2_5,27.71
12076021564,20,23.873807,120.587206,pm2_5,36.34
12076021564,21,23.873807,120.587206,pm2_5,39.49
12076021564,22,23.873807,120.587206,pm2_5,28.94
12076021564,23,23.873807,120.587206,pm2_5,30.17
12076893912,0,23.854161,120.610734,pm2_5,8.97
12076893912,1,23.854161,120.610734,pm2_5,8.18
12076893912,2,23.854161,120.610734,pm2_5,7.99
12076893912,3,23.854161,120.610734,pm2_5,8.0
12076893912,4,23.854161,120.610734,pm2_5,7.74
12076893912,5,23.854161,120.610734,pm2_5,8.02
12076893912,6,23.854161,120.610734,pm2_5,7.81
12076893912,7,23.854161,120.610734,pm2_5,8.09
12076893912,8,23.854161,120.610734,pm2_5,8.44
12076893912,9,23.854161,120.610734,pm2_5,8.41
12076893912,10,23.854161,120.610734,pm2_5,9.53
12076893912,11,23.854161,120.610734,pm2_5,9.91
12076893912,12,23.854161,120.610734,pm2_5,25.01
12076893912,13,23.854161,120.610734,pm2_5,11.42
12076893912,14,23.854161,120.610734,pm2_5,8.74
12076893912,15,23.854161,120.610734,pm2_5,8.36
12076893912,16,23.854161,120.610734,pm2_5,9.18
12076893912,17,23.854161,120.610734,pm2_5,9.01
12076893912,18,23.854161,120.610734,pm2_5,8.68
12076893912,19,23.854161,120.610734,pm2_5,7.96
12076893912,20,23.854161,120.610734,pm2_5,12.27
12076893912,21,23.854161,120.610734,pm2_5,10.65
12076893912,22,23.854161,120.610734,pm2_5,8.11
12076893912,23,23.854161,120.610734,pm2_5,8.09
12116333925,0,23.853841,120.597452,pm2_5,105.53
12116333925,1,23.853841,120.597452,pm2_5,104.41
12116333925,2,23.853841,120.597452,pm2_5,105.68
12116333925,3,23.853841,120.597452,pm2_5,105.03
12116333925,4,23.853841,120.597452,pm2_5,80.63
12116333925,5,23.853841,120.597452,pm2_5,94.01
12116333925,6,23.853841,120.597452,pm2_5,90.51
12116333925,7,23.853841,120.597452,pm2_5,93.08
12116333925,8,23.853841,120.597452,pm2_5,93.66
12116333925,9,23.853841,120.597452,pm2_5,82.58
12116333925,10,23.853841,120.597452,pm2_5,86.68
12116333925,11,23.853841,120.597452,pm2_5,98.61
12116333925,12,23.853841,120.597452,pm2_5,206.83
12116333925,13,23.853841,120.597452,pm2_5,140.18
12116333925,14,23.853841,120.597452,pm2_5,109.68
12116333925,15,23.853841,120.597452,pm2_5,101.26
12116333925,16,23.853841,120.597452,pm2_5,115.43
12116333925,17,23.853841,120.597452,pm2_5,110.78
12116333925,18,23.853841,120.597452,pm2_5,111.78
12116333925,19,23.853841,120.597452,pm2_5,90.76
12116333925,20,23.853841,120.597452,pm2_5,161.03
12116333925,21,23.853841,120.597452,pm2_5,141.98
12116333925,22,23.853841,120.597452,pm2_5,112.93
12116333925,23,23.853841,120.597452,pm2_5,106.46
